,price,manufacturer,model,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_Turbo
201,9000,VOLKSWAGEN,Sharan,2011,Minivan,No,Petrol,1.4,126000,4.0,Automatic,Front,4,Right-hand drive,Silver,6,No
202,30734,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179,6.0,Automatic,4x4,4,Left wheel,Black,12,No
203,22580,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,156666,4.0,Automatic,Front,4,Left wheel,Black,12,No
204,862,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195,4.0,Automatic,Front,4,Left wheel,Black,0,No
205,7464,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.3,114950,4.0,Automatic,Front,4,Left wheel,Blue,4,No
206,1333,FORD,Fusion,2016,Sedan,Yes,Petrol,2.5,154850,4.0,Automatic,Front,4,Left wheel,Black,12,No
207,59865,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,1.6,13000,4.0,Automatic,Front,4,Left wheel,White,4,No
208,49237,TOYOTA,Tacoma,2017,Jeep,Yes,Petrol,2.7,94262,4.0,Automatic,Rear,4,Left wheel,White,12,No
209,68223,HYUNDAI,H1,2018,Universal,Yes,Diesel,2.5,27406,4.0,Automatic,Front,4,Left wheel,Yellow,4,No
210,7683,NISSAN,Tiida,2006,Sedan,Yes,CNG,1.8,200000,4.0,Variator,Front,4,Left wheel,Silver,2,No
211,22266,FORD,Fusion,2013,Sedan,Yes,Petrol,1.6,85500,4.0,Automatic,Front,4,Left wheel,Black,8,Yes
212,2430,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.0,175614,6.0,Automatic,Rear,4,Left wheel,Black,12,No
213,33556,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2.0,0,4.0,Automatic,Rear,4,Left wheel,Black,12,No
214,39161,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,73000,4.0,Automatic,Front,4,Left wheel,White,4,No
215,16308,FORD,Transit,2008,Microbus,No,Diesel,2.2,180000,4.0,Manual,Front,4,Left wheel,White,2,No
216,17719,TOYOTA,Camry,2009,Sedan,Yes,Hybrid,2.4,92000,4.0,Tiptronic,Front,4,Left wheel,Sky blue,8,No
217,43278,LEXUS,GX 460,2011,Jeep,Yes,Petrol,4.6,160138,8.0,Automatic,4x4,4,Left wheel,White,0,No
218,20385,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4,42000,4.0,Tiptronic,Front,5,Left wheel,Black,12,Yes
219,941,TOYOTA,Tundra,2016,Jeep,Yes,Petrol,4.6,254805,8.0,Automatic,4x4,4,Left wheel,White,12,No
220,49858,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2.0,48000,4.0,Automatic,Front,4,Left wheel,White,4,No
221,8781,NISSAN,Elgrand,1998,Minivan,Yes,Diesel,3.2,230000,4.0,Automatic,4x4,4,Right-hand drive,White,4,Yes
222,21326,MERCEDES-BENZ,CLS 500,2006,Sedan,Yes,Petrol,5.0,2000,8.0,Automatic,Rear,4,Left wheel,Grey,12,No
223,51075,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,2.0,40800,4.0,Automatic,Front,4,Left wheel,White,4,No
224,15241,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2.0,117492,4.0,Automatic,Front,4,Left wheel,Grey,4,No
225,2587,FORD,Fusion,2015,Sedan,Yes,Hybrid,2.0,88795,4.0,Automatic,Front,4,Left wheel,Black,0,No
226,15524,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,56769,4.0,Automatic,Front,4,Left wheel,Silver,4,No
227,27911,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8,70000,4.0,Tiptronic,Rear,4,Left wheel,Beige,8,Yes
228,4861,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,136861,4.0,Automatic,Front,4,Left wheel,Blue,12,No
229,29793,MERCEDES-BENZ,S 350,2005,Sedan,Yes,Petrol,3.5,263000,4.0,Automatic,Rear,4,Left wheel,Black,0,No
230,18208,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,95665,4.0,Automatic,Front,4,Left wheel,Grey,4,No
231,6272,OPEL,Zafira,2000,Goods wagon,No,Petrol,1.8,130000,4.0,Manual,Front,4,Left wheel,Silver,0,No
232,4924,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2.0,183923,4.0,Automatic,Front,4,Left wheel,Silver,4,No
233,4704,OPEL,Vectra b,2000,Hatchback,No,Diesel,2.0,11111,4.0,Manual,Front,4,Left wheel,Red,2,Yes
234,43576,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,97129,4.0,Automatic,Front,4,Left wheel,Silver,4,No
235,7840,MERCEDES-BENZ,C 200,2001,Sedan,Yes,CNG,2.0,140000,4.0,Manual,Rear,4,Left wheel,Black,4,No
236,28225,TOYOTA,CHR,2018,Jeep,No,Petrol,2.0,24000,4.0,Automatic,Front,4,Left wheel,Grey,8,No
237,2352,MAZDA,323,1998,Hatchback,No,Petrol,1.5,300000,4.0,Manual,Front,4,Left wheel,Silver,2,No
238,18817,CHEVROLET,Cruze,2017,Hatchback,Yes,Petrol,1.4,29094,4.0,Automatic,Front,4,Left wheel,Grey,0,No
239,4861,FORD,Fusion,2015,Sedan,Yes,Hybrid,2.0,148709,4.0,Automatic,Front,4,Left wheel,Red,12,No
240,13172,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005,6.0,Automatic,4x4,4,Left wheel,Silver,12,No
241,39201,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,35000,4.0,Automatic,Front,4,Left wheel,Grey,10,No
242,36426,HYUNDAI,Elantra,2018,Sedan,Yes,LPG,1.6,35643,4.0,Automatic,Front,4,Left wheel,White,4,No
243,8467,HONDA,Civic,2006,Hatchback,No,Petrol,1.8,250000,4.0,Manual,Front,4,Right-hand drive,Grey,4,No
244,7840,MERCEDES-BENZ,CLK 320,2000,Coupe,Yes,Petrol,3.2,255000,6.0,Tiptronic,Rear,2,Left wheel,Silver,4,No
245,12701,HONDA,Cr-v,2015,Jeep,Yes,Petrol,2.4,117158,4.0,Automatic,Front,4,Left wheel,White,12,No
246,8154,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659,4.0,Automatic,4x4,4,Left wheel,Blue,0,No
247,46414,TOYOTA,Avalon,2015,Sedan,Yes,Hybrid,2.5,63645,4.0,Tiptronic,Front,4,Left wheel,White,12,No
248,45160,MERCEDES-BENZ,ML 250,2015,Jeep,Yes,Diesel,2.1,197338,4.0,Automatic,4x4,4,Left wheel,White,12,No
249,12231,HYUNDAI,Elantra,2013,Coupe,No,Petrol,1.8,77000,6.0,Manual,Front,2,Left wheel,Beige,0,No
250,5802,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,140000,4.0,Variator,Front,4,Left wheel,Green,12,No
251,2901,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2.4,45494,4.0,Automatic,Front,4,Left wheel,White,12,No
252,1882,TOYOTA,Prius,2017,Sedan,Yes,Hybrid,1.8,47672,4.0,Automatic,Front,4,Left wheel,White,12,No
253,22894,NISSAN,Pathfinder,2010,Sedan,No,Petrol,4.0,109100,12.0,Automatic,4x4,4,Left wheel,Blue,12,No
254,11290,HONDA,FIT,2013,Sedan,No,Hybrid,1.3,145000,4.0,Automatic,Front,4,Right-hand drive,Silver,8,No
255,6586,BMW,318,1997,Sedan,No,LPG,1.8,270000,4.0,Manual,Rear,4,Left wheel,Green,2,No
256,14426,TOYOTA,Camry,2006,Sedan,Yes,Hybrid,2.4,188800,4.0,Variator,Front,4,Left wheel,Grey,8,No
257,36065,MITSUBISHI,Outlander,2016,Jeep,Yes,Petrol,2.4,39000,4.0,Variator,Front,4,Left wheel,Silver,12,No
258,27284,TOYOTA,Camry SE,2014,Sedan,Yes,Petrol,2.5,52000,4.0,Tiptronic,Front,4,Left wheel,Black,12,No
259,21639,SUBARU,Forester,2016,Jeep,No,Petrol,2.5,34000,4.0,Variator,4x4,4,Left wheel,White,7,No
260,7840,HYUNDAI,I30,2009,Hatchback,Yes,Petrol,1.6,140000,4.0,Automatic,Front,4,Left wheel,Silver,4,No
261,7840,MERCEDES-BENZ,E 200,1998,Sedan,No,CNG,2.0,180003,4.0,Manual,Rear,4,Left wheel,Black,4,No
262,1646,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3.0,59099,6.0,Automatic,4x4,4,Left wheel,White,0,No
263,24198,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2.0,124000,4.0,Automatic,Front,4,Left wheel,Silver,4,No
264,25365,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,34682,4.0,Automatic,Front,4,Left wheel,Grey,4,No
265,1725,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2.5,310061,4.0,Automatic,Front,4,Left wheel,Blue,12,No
266,17249,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,22400,4.0,Automatic,Front,4,Left wheel,White,8,No
267,31361,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0,62000,4.0,Tiptronic,Front,4,Left wheel,White,12,Yes
268,4704,HYUNDAI,Elantra,2007,Sedan,Yes,Diesel,1.6,54279,4.0,Automatic,Front,4,Left wheel,Silver,4,No
269,12720,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,135759,4.0,Automatic,Front,4,Left wheel,Grey,4,No
270,26372,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2.0,120534,4.0,Automatic,Front,4,Left wheel,Silver,4,No
271,13485,BMW,X5,2003,Jeep,Yes,LPG,3.0,189000,6.0,Tiptronic,4x4,4,Right-hand drive,Black,10,No
272,25591,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140000,4.0,Automatic,Front,4,Left wheel,White,4,No
273,6429,MERCEDES-BENZ,C 300,2010,Sedan,Yes,Petrol,3.0,108517,6.0,Automatic,4x4,4,Left wheel,White,12,No
274,39829,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,155821,8.0,Automatic,4x4,4,Left wheel,Black,0,No
275,13172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,5.5,325811,8.0,Automatic,4x4,4,Left wheel,Black,12,No
276,8097,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,130000,4.0,Automatic,Front,4,Left wheel,Black,4,No
277,12388,BMW,X5,2012,Jeep,Yes,Diesel,3.0,420794,6.0,Automatic,4x4,4,Left wheel,Black,12,No
278,18503,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2.0,280480,4.0,Automatic,Front,4,Left wheel,Silver,9,No
279,12231,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,150000,4.0,Variator,Front,4,Left wheel,Black,12,No
280,17054,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,237853,4.0,Automatic,Front,4,Left wheel,Silver,4,No
281,5300,HONDA,Stream,2001,Universal,No,Petrol,2.0,111000,4.0,Automatic,Front,4,Right-hand drive,Black,6,No
282,9565,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,42000,4.0,Automatic,Front,4,Left wheel,Orange,4,No
283,24302,CHEVROLET,Malibu,2015,Sedan,Yes,Diesel,2.0,60618,4.0,Automatic,Front,4,Left wheel,Black,4,No
284,18817,TOYOTA,Camry,2009,Sedan,Yes,Petrol,2.4,230400,4.0,Automatic,Front,4,Left wheel,Silver,12,No
285,1960,NISSAN,Altima,2014,Sedan,Yes,Petrol,2.5,127918,4.0,Automatic,Front,4,Left wheel,Red,12,No
286,17249,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,77000,4.0,Tiptronic,Front,4,Left wheel,Silver,10,No
287,15530,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,280016,4.0,Automatic,Front,4,Left wheel,Silver,4,No
288,11290,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,270874,4.0,Automatic,Front,4,Left wheel,Silver,4,No
289,24148,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,118000,4.0,Automatic,Front,4,Left wheel,Sky blue,12,No
290,10036,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,362868,4.0,Automatic,Front,4,Left wheel,Silver,4,No
291,18817,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,85000,4.0,Tiptronic,Front,4,Left wheel,Black,12,No
292,10349,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563,4.0,Automatic,Front,4,Left wheel,Red,0,No
293,9252,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,391625,4.0,Automatic,Front,4,Left wheel,Orange,4,No
294,55823,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,38577,4.0,Automatic,Front,4,Left wheel,Black,4,No
295,25089,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,132800,6.0,Tiptronic,Rear,4,Left wheel,Blue,12,No
296,18669,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,52686,4.0,Automatic,Front,4,Left wheel,Silver,4,No
297,941,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357,6.0,Automatic,4x4,4,Left wheel,Black,12,No
298,15053,FORD,Transit,2001,Microbus,No,Diesel,2.4,253206,4.0,Manual,Rear,4,Left wheel,White,2,No
299,10660,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,76525,4.0,Automatic,Front,4,Left wheel,Blue,4,No
300,37000,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2.0,80000,4.0,Automatic,Front,4,Left wheel,Silver,4,No
301,18826,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.0,186412,4.0,Automatic,Front,4,Left wheel,Silver,4,No
302,14583,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,230696,6.0,Automatic,4x4,4,Left wheel,Black,12,No
303,21012,MERCEDES-BENZ,Vito,2007,Minivan,No,Diesel,2.2,285000,4.0,Manual,Rear,4,Left wheel,Red,4,Yes
304,5645,MITSUBISHI,I,2011,Hatchback,No,Petrol,0.7,92000,3.0,Automatic,Front,4,Right-hand drive,Brown,2,No
305,18826,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2.0,120000,4.0,Automatic,Front,4,Left wheel,Silver,4,No
306,22649,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,142000,4.0,Automatic,Front,4,Left wheel,White,4,No
307,16590,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,42415,4.0,Automatic,Front,4,Left wheel,White,4,No
308,31988,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,51000,4.0,Automatic,Front,4,Left wheel,Grey,12,No
309,8624,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,2.0,19999,4.0,Automatic,Front,4,Left wheel,Grey,4,No
310,21012,TOYOTA,Camry,2015,Sedan,No,Hybrid,2.5,89000,4.0,Variator,Front,4,Left wheel,Silver,0,No
311,10663,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,114000,4.0,Automatic,Front,4,Right-hand drive,White,8,No
312,13485,VOLKSWAGEN,GTI,2006,Hatchback,No,Petrol,2.0,161000,4.0,Manual,Front,4,Left wheel,Black,8,Yes
313,5331,MITSUBISHI,Colt,2003,Hatchback,No,Petrol,1.3,241589,4.0,Variator,Front,4,Right-hand drive,Sky blue,5,No
314,7370,OPEL,Zafira,2000,Minivan,No,Petrol,1.8,260000,4.0,Manual,Front,4,Left wheel,Silver,6,No
315,11900,FORD,Transit,2003,Microbus,Yes,Diesel,2.0,195000,6.0,Manual,Front,2,Left wheel,Yellow,4,Yes
316,17249,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,55000,4.0,Tiptronic,Front,4,Left wheel,Black,10,Yes
317,4391,MITSUBISHI,Pajero Mini,2006,Jeep,No,Petrol,0.7,314000,3.0,Manual,4x4,2,Right-hand drive,Silver,2,No
318,17876,FORD,C-MAX,2013,Hatchback,Yes,Hybrid,2.0,120000,4.0,Tiptronic,Front,4,Right-hand drive,Silver,10,No
319,11604,HONDA,FIT,2010,Hatchback,No,Hybrid,1.3,157000,4.0,Tiptronic,Front,4,Right-hand drive,White,2,No
320,13799,BMW,750,2005,Sedan,Yes,Petrol,4.8,240000,8.0,Tiptronic,Rear,4,Left wheel,Black,12,No
321,7997,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,244731,6.0,Automatic,Front,4,Left wheel,Black,12,No
322,7840,MERCEDES-BENZ,E 250,1995,Sedan,No,Diesel,2.5,410918,2.0,Manual,Front,4,Left wheel,White,2,No
323,14113,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,156800,4.0,Automatic,Front,4,Left wheel,Blue,12,No
324,11917,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,188000,4.0,Automatic,Front,4,Right-hand drive,Blue,8,No
325,12777,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.0,162558,4.0,Automatic,Front,4,Left wheel,Black,4,No
326,18817,TOYOTA,Prius C,2013,Hatchback,No,Hybrid,1.5,130000,4.0,Automatic,Front,4,Left wheel,Red,12,No
327,23521,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,83000,4.0,Variator,Front,4,Left wheel,Silver,10,No
328,22580,AUDI,Q5,2010,Jeep,Yes,Petrol,3.2,150400,6.0,Tiptronic,4x4,4,Left wheel,Grey,7,No
329,12544,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,284678,4.0,Automatic,Front,4,Left wheel,Silver,12,No
330,9722,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4,121000,4.0,Tiptronic,Front,4,Left wheel,Green,10,Yes
331,3450,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,224349,4.0,Automatic,Front,4,Left wheel,Grey,0,No
332,1882,TOYOTA,Prius,2014,Hatchback,Yes,Hybrid,1.8,263392,4.0,Automatic,Front,4,Left wheel,Red,12,No
333,15991,FORD,Transit,2007,Microbus,No,Diesel,2.2,280000,4.0,Manual,Front,4,Left wheel,White,2,Yes
334,11133,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381,4.0,Automatic,Front,4,Left wheel,Black,12,No
335,34184,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Petrol,3.5,133000,6.0,Automatic,Rear,4,Left wheel,Black,12,No
336,21169,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4,25304,4.0,Automatic,Front,4,Left wheel,Brown,8,Yes
337,7495,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2.0,71486,4.0,Automatic,Front,4,Left wheel,Black,4,No
338,4861,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,95590,4.0,Automatic,Front,4,Left wheel,White,12,No
339,13485,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,72369,4.0,Automatic,Front,4,Left wheel,Silver,4,No
340,81539,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976,8.0,Automatic,4x4,4,Left wheel,White,0,No
341,20005,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,147718,4.0,Automatic,Front,4,Left wheel,Silver,4,No
342,3000,SUBARU,Outback,2003,Goods wagon,No,Petrol,2.5,1000,6.0,Tiptronic,4x4,4,Right-hand drive,Blue,6,No
343,11917,TOYOTA,Camry,2007,Sedan,No,Hybrid,2.4,200000,4.0,Variator,Front,4,Left wheel,Grey,12,No
344,84675,MERCEDES-BENZ,GLC 300,2018,Sedan,Yes,Petrol,2.0,4500,6.0,Tiptronic,Rear,4,Left wheel,Black,12,Yes
345,7840,MERCEDES-BENZ,E 200,1998,Sedan,No,CNG,2.0,180003,4.0,Manual,Rear,4,Left wheel,Black,4,No
346,12570,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,152293,4.0,Automatic,Front,4,Left wheel,Grey,4,No
347,17249,LINCOLN,Navigator,2004,Jeep,Yes,LPG,5.4,464000,8.0,Automatic,4x4,4,Left wheel,Grey,6,No
348,2800,BMW,325,1988,Sedan,No,Diesel,2.4,455680,6.0,Manual,Rear,4,Left wheel,Blue,4,No
349,6899,MERCEDES-BENZ,C 180,1997,Sedan,No,CNG,1.8,0,4.0,Manual,Front,4,Left wheel,Black,4,No
350,14009,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,137350,4.0,Automatic,Front,4,Left wheel,Silver,4,No
351,8311,MERCEDES-BENZ,GLA 250,2016,Jeep,Yes,Petrol,2.0,109555,4.0,Automatic,Front,4,Left wheel,White,0,No
352,23521,TOYOTA,Corolla,2014,Sedan,No,Petrol,1.8,40000,4.0,Automatic,Front,4,Left wheel,Green,16,No
353,25716,FORD,Fusion Titanium,2016,Sedan,Yes,Petrol,2.0,65000,4.0,Tiptronic,Front,4,Left wheel,Silver,12,Yes
354,21730,HYUNDAI,Elantra,2017,Sedan,Yes,LPG,1.6,32510,4.0,Automatic,Front,4,Left wheel,Blue,4,No
355,80911,HYUNDAI,H1,2019,Minivan,Yes,Diesel,2.5,25541,4.0,Automatic,Front,4,Left wheel,Black,4,No
356,19369,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2.0,153651,4.0,Automatic,Front,4,Left wheel,Red,4,No
357,12544,SUZUKI,Jimny,2000,Jeep,No,Petrol,1.3,125000,4.0,Manual,4x4,2,Left wheel,Green,4,No
358,25299,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2.0,160000,4.0,Automatic,Front,4,Left wheel,Grey,4,No
359,7213,CHEVROLET,Cruze,2018,Sedan,Yes,Diesel,1.6,28515,4.0,Automatic,Front,4,Left wheel,Grey,12,No
360,6899,CHEVROLET,Aveo,2012,Hatchback,Yes,Petrol,1.6,94923,4.0,Automatic,Front,4,Left wheel,Black,4,No
361,8154,BMW,X6,2011,Jeep,Yes,Petrol,4.4,147677,8.0,Automatic,4x4,4,Left wheel,Red,12,No
362,18817,TOYOTA,Prius,2011,Sedan,Yes,Hybrid,1.8,160000,4.0,Tiptronic,Front,4,Left wheel,Silver,12,No
363,61499,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2.0,1217,4.0,Automatic,Front,4,Left wheel,Blue,4,No
364,17249,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,256000,6.0,Automatic,Front,4,Left wheel,White,1,No
365,9879,TOYOTA,Aqua S,2013,Hatchback,No,Hybrid,1.5,137000,4.0,Automatic,Front,4,Right-hand drive,Silver,6,No
366,17249,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,141000,4.0,Automatic,Front,4,Left wheel,Grey,6,No
367,51225,HYUNDAI,Sonata,2017,Sedan,Yes,Petrol,2.0,58414,4.0,Automatic,Front,4,Left wheel,Silver,4,No
368,49798,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,93555,4.0,Automatic,Front,4,Left wheel,White,4,No
369,17249,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,64800,4.0,Tiptronic,Front,4,Left wheel,Black,12,No
370,29166,FORD,Escape,2014,Jeep,Yes,Petrol,2.0,127000,4.0,Tiptronic,4x4,4,Left wheel,Silver,8,Yes
371,79971,LEXUS,NX 200,2017,Jeep,Yes,Petrol,2.0,35000,4.0,Tiptronic,Front,4,Left wheel,Beige,12,Yes
372,11604,OPEL,Astra,2006,Goods wagon,No,Diesel,1.3,27000,16.0,Manual,Front,4,Left wheel,Black,8,Yes
373,2500,RENAULT,Laguna,1995,Sedan,No,Petrol,2.0,32000,4.0,Manual,Front,4,Left wheel,Blue,0,No
374,2274,HONDA,Insight,2014,Hatchback,Yes,Hybrid,1.3,149970,4.0,Automatic,Front,4,Left wheel,Grey,0,No
375,19444,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,102400,4.0,Automatic,Front,4,Left wheel,Silver,8,Yes
376,43592,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,39814,6.0,Automatic,Rear,4,Left wheel,Black,0,No
377,15367,TOYOTA,Prius,2009,Hatchback,No,Hybrid,1.8,174000,4.0,Variator,Front,4,Left wheel,Blue,8,No
378,4861,TOYOTA,Highlander,2013,Jeep,Yes,Petrol,3.5,125605,6.0,Automatic,4x4,4,Left wheel,Black,12,No
379,14113,HONDA,Shuttle,2013,Universal,No,Hybrid,1.3,150000,4.0,Automatic,Front,4,Right-hand drive,White,4,No
380,13564,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2.0,228570,4.0,Automatic,Front,4,Left wheel,Grey,4,No
381,17876,FORD,C-MAX,2012,Hatchback,No,Hybrid,2.0,128205,4.0,Automatic,Front,4,Left wheel,Silver,10,No
382,10349,MERCEDES-BENZ,C 240,2002,Sedan,Yes,Petrol,2.4,2000,6.0,Tiptronic,Rear,4,Left wheel,Black,12,No
383,15000,SUBARU,Legacy,2008,Sedan,No,Petrol,3.0,138000,6.0,Tiptronic,4x4,4,Left wheel,Black,8,No
384,12544,MERCEDES-BENZ,E 320,2004,Sedan,Yes,Petrol,3.2,205500,6.0,Tiptronic,Rear,4,Right-hand drive,Silver,8,No
385,5600,BMW,318,1996,Sedan,No,Petrol,1.8,1000,4.0,Manual,Rear,4,Left wheel,Grey,2,No
386,14583,BMW,X5,2012,Jeep,Yes,Diesel,3.0,229966,6.0,Automatic,4x4,4,Left wheel,Black,0,No
387,36827,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,137000,4.0,Automatic,Front,4,Left wheel,White,4,No
388,21639,TOYOTA,Highlander,2011,Sedan,Yes,Hybrid,3.5,368064,6.0,Automatic,4x4,4,Left wheel,Grey,12,No
389,14113,NISSAN,Elgrand,2003,Minivan,No,LPG,3.5,155000,6.0,Tiptronic,4x4,4,Right-hand drive,Golden,4,No
390,40340,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,59272,4.0,Automatic,Front,4,Left wheel,White,4,No
391,10976,HONDA,FIT,2012,Hatchback,No,Petrol,1.5,216000,4.0,Tiptronic,Front,4,Left wheel,Grey,12,No
392,25089,MERCEDES-BENZ,C 300,2012,Sedan,Yes,Petrol,3.0,86000,6.0,Tiptronic,4x4,4,Left wheel,White,12,No
393,18688,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.0,143166,4.0,Automatic,Front,4,Left wheel,Grey,4,No
394,69935,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,273493,8.0,Automatic,4x4,4,Left wheel,Silver,0,No
395,28830,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,68243,4.0,Automatic,Front,4,Left wheel,Silver,4,No
396,42337,LEXUS,GX 470,2006,Jeep,Yes,CNG,4.7,180000,8.0,Automatic,4x4,4,Left wheel,Black,0,No
397,23834,FORD,Transit,2012,Microbus,No,Diesel,2.2,141000,4.0,Manual,Front,4,Left wheel,White,2,Yes
398,16621,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,6.0,Automatic,4x4,4,Left wheel,Silver,12,No
399,16000,FORD,C-MAX,2014,Hatchback,No,Hybrid,2.0,272000,4.0,Automatic,Front,4,Left wheel,Grey,4,No
400,11917,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,31691,4.0,Automatic,Front,4,Left wheel,White,4,No
401,862,LEXUS,GX 470,2008,Jeep,Yes,Petrol,4.7,263190,8.0,Automatic,4x4,4,Left wheel,White,0,No
402,5175,MERCEDES-BENZ,E 240,1998,Sedan,Yes,CNG,2.4,0,4.0,Automatic,Rear,4,Right-hand drive,Black,2,No
